Customer ID,First Date,Last Date,Customer Tenure,Recency,Frequency,Monetary,Total Quantity,First Order Revenue,Avg Days Between Orders,First Order Quantity,Average Order Value,Customer Lifetime Value,Repeat Purchase Customer,Relative Repeat Rate,Churn Likelihood,Average Basket Size,Customer Segment
1152,2012-12-29,2012-12-29,0,367,1,20.43,7,19.46,0,7,20.43,0.0,0,0.037037037037037035,1.0054794520547945,7.0,Low Value
1153,2011-08-28,2013-08-29,2,124,2,1803.82,14,305.82,732,9,901.91,3607.64,1,0.07407407407407407,0.33972602739726027,7.0,Medium Value
1155,2010-02-01,2011-05-28,1,948,3,652.9100000000001,29,36.44,240,4,217.63666666666668,652.9100000000001,1,0.1111111111111111,2.5972602739726027,9.666666666666666,Medium Value
1156,2010-08-14,2010-08-14,0,1235,1,1240.92,7,1231.93,0,7,1240.92,0.0,0,0.037037037037037035,3.3835616438356166,7.0,Low Value
1157,2011-11-08,2011-11-08,0,784,1,701.59,9,697.59,0,9,701.59,0.0,0,0.037037037037037035,2.147945205479452,9.0,Low Value
1158,2012-04-28,2012-04-28,0,612,1,20.68,3,13.440000000000001,0,3,20.68,0.0,0,0.037037037037037035,1.6767123287671233,3.0,Low Value
1159,2010-05-20,2010-05-20,0,1321,1,136.82,1,100.98,0,1,136.82,0.0,0,0.037037037037037035,3.6191780821917807,1.0,Low Value
1161,2012-10-14,2012-10-14,0,443,2,112.45,13,77.94,0,3,56.225,0.0,1,0.07407407407407407,1.2136986301369863,6.5,Low Value
1162,2011-11-24,2011-11-24,0,768,1,1982.56,43,1977.5700000000002,0,43,1982.56,0.0,0,0.037037037037037035,2.1041095890410957,43.0,Low Value
1163,2011-01-02,2011-01-02,0,1094,1,80.09,5,78.7,0,5,80.09,0.0,0,0.037037037037037035,2.9972602739726026,5.0,Low Value
1164,2013-10-04,2013-10-04,0,88,1,17.18,7,12.32,0,7,17.18,0.0,0,0.037037037037037035,0.2410958904109589,7.0,Low Value
1165,2012-07-12,2012-07-12,0,537,1,797.11,13,792.61,0,13,797.11,0.0,0,0.037037037037037035,1.4712328767123288,13.0,Low Value
1166,2012-07-12,2012-07-12,0,537,1,10366.23,20,10349.6,0,20,10366.23,0.0,0,0.037037037037037035,1.4712328767123288,20.0,Low Value
1167,2013-10-04,2013-10-04,0,88,1,448.9,10,414.7,0,10,448.9,0.0,0,0.037037037037037035,0.2410958904109589,10.0,Low Value
1168,2012-02-25,2012-02-25,0,675,1,4.64,1,3.29,0,1,4.64,0.0,0,0.037037037037037035,1.8493150684931507,1.0,Low Value
1170,2010-02-06,2011-08-01,1,883,3,1421.72,30,185.82,270,19,473.9066666666667,1421.72,1,0.1111111111111111,2.419178082191781,10.0,Medium Value
1171,2011-02-01,2011-07-25,0,890,4,1315.98,15,167.96,58,2,328.995,0.0,1,0.14814814814814814,2.4383561643835616,3.75,Low Value
1172,2012-08-08,2012-08-08,0,510,1,878.27,21,860.7900000000001,0,21,878.27,0.0,0,0.037037037037037035,1.3972602739726028,21.0,Low Value
1173,2013-05-05,2013-05-05,0,240,1,166.11,13,159.64,0,13,166.11,0.0,0,0.037037037037037035,0.6575342465753424,13.0,Low Value
1174,2012-03-03,2012-03-03,0,668,1,17.62,1,12.64,0,1,17.62,0.0,0,0.037037037037037035,1.83013698630137,1.0,Low Value
1175,2013-04-22,2013-04-22,0,253,1,15.01,2,8.12,0,2,15.01,0.0,0,0.037037037037037035,0.6931506849315069,2.0,Low Value
1176,2011-05-05,2013-04-22,1,253,3,792.04,69,724.52,359,59,264.0133333333333,792.04,1,0.1111111111111111,0.6931506849315069,23.0,Medium Value
1178,2010-09-04,2011-01-01,0,1095,5,6828.56,28,8.96,29,2,1365.712,0.0,1,0.18518518518518517,3.0,5.6,Low Value
1180,2013-02-27,2013-09-03,0,119,6,1139.69,42,222.46,21,7,189.94833333333335,0.0,1,0.2222222222222222,0.32602739726027397,7.0,Low Value
1181,2013-11-28,2013-11-28,0,33,1,71.72,32,70.72,0,32,71.72,0.0,0,0.037037037037037035,0.09041095890410959,32.0,Low Value
1182,2010-05-23,2013-06-13,3,201,5,5783.47,52,39.15,279,15,1156.694,17350.41,1,0.18518518518518517,0.5506849315068493,10.4,High Value
1183,2010-06-29,2013-10-07,3,85,7,2322.84,50,323.91,186,9,331.8342857142857,6968.52,1,0.25925925925925924,0.2328767123287671,7.142857142857143,High Value
1185,2010-03-21,2013-11-26,3,35,6,23235.01,48,20349.06,269,3,3872.5016666666666,69705.03,1,0.2222222222222222,0.0958904109589041,8.0,High Value
1186,2010-09-04,2013-11-04,3,57,2,4397.11,21,4009.7000000000003,1157,10,2198.555,13191.329999999998,1,0.07407407407407407,0.15616438356164383,10.5,High Value
1187,2011-10-06,2011-10-06,0,817,1,1495.52,11,1440.78,0,11,1495.52,0.0,0,0.037037037037037035,2.2383561643835614,11.0,Low Value
1188,2011-10-06,2011-10-06,0,817,1,84.93,10,79.9,0,10,84.93,0.0,0,0.037037037037037035,2.2383561643835614,10.0,Low Value
1189,2010-06-17,2012-03-09,1,662,5,415.24,42,152.46,157,14,83.048,415.24,1,0.18518518518518517,1.8136986301369864,8.4,Medium Value
1190,2011-03-22,2013-10-01,2,91,4,277.45,22,20.04,179,3,69.3625,554.9,1,0.14814814814814814,0.2493150684931507,5.5,Medium Value
1191,2010-12-28,2010-12-28,0,1099,1,87.08,3,85.59,0,3,87.08,0.0,0,0.037037037037037035,3.010958904109589,3.0,Low Value
1192,2012-03-20,2012-03-20,0,651,1,505.14,5,496.15000000000003,0,5,505.14,0.0,0,0.037037037037037035,1.7835616438356163,5.0,Low Value
1193,2010-01-11,2013-12-04,3,27,27,33551.57,855,670.32,44,63,1242.6507407407407,100654.70999999999,1,1.0,0.07397260273972603,31.666666666666668,High Value
1194,2010-01-11,2013-12-04,3,27,5,1962.17,55,125.58000000000001,355,21,392.434,5886.51,1,0.18518518518518517,0.07397260273972603,11.0,High Value
1195,2011-06-15,2012-03-20,0,651,2,345.11,11,290.9,279,2,172.555,0.0,1,0.07407407407407407,1.7835616438356163,5.5,Low Value
1196,2011-01-15,2011-01-15,0,1081,1,18.95,8,16.96,0,8,18.95,0.0,0,0.037037037037037035,2.9616438356164383,8.0,Low Value
1197,2010-03-18,2010-03-18,0,1384,1,1482.84,4,1423.92,0,4,1482.84,0.0,0,0.037037037037037035,3.791780821917808,4.0,Low Value
1198,2013-06-04,2013-06-04,0,210,1,7.15,2,6.16,0,2,7.15,0.0,0,0.037037037037037035,0.5753424657534246,2.0,Low Value
1199,2010-08-25,2010-08-25,0,1224,1,80.23,5,75.7,0,5,80.23,0.0,0,0.037037037037037035,3.3534246575342466,5.0,Low Value
1200,2010-08-25,2010-08-25,0,1224,1,1116.51,21,1100.3999999999999,0,21,1116.51,0.0,0,0.037037037037037035,3.3534246575342466,21.0,Low Value
1201,2013-05-27,2013-05-27,0,218,1,700.91,2,641.96,0,2,700.91,0.0,0,0.037037037037037035,0.5972602739726027,2.0,Low Value
1202,2010-08-25,2010-08-25,0,1224,1,781.44,21,767.55,0,21,781.44,0.0,0,0.037037037037037035,3.3534246575342466,21.0,Low Value
1203,2010-12-28,2010-12-28,0,1099,1,619.87,12,599.88,0,12,619.87,0.0,0,0.037037037037037035,3.010958904109589,12.0,Low Value
1204,2011-12-01,2011-12-01,0,761,1,140.37,1,71.37,0,1,140.37,0.0,0,0.037037037037037035,2.084931506849315,1.0,Low Value
1206,2011-06-01,2013-09-15,2,107,7,3570.6000000000004,82,113.12,139,7,510.08571428571435,7141.200000000001,1,0.25925925925925924,0.29315068493150687,11.714285714285714,High Value
1208,2011-07-04,2013-09-28,2,94,3,110.71,28,12.96,408,2,36.90333333333333,221.42,1,0.1111111111111111,0.25753424657534246,9.333333333333334,Medium Value
1209,2013-09-02,2013-09-02,0,120,1,71.91,1,65.99,0,1,71.91,0.0,0,0.037037037037037035,0.3287671232876712,1.0,Low Value
1211,2010-01-02,2013-06-29,3,185,7,11959.65,80,12.32,212,4,1708.5214285714285,35878.95,1,0.25925925925925924,0.5068493150684932,11.428571428571429,High Value
1212,2010-07-15,2013-07-08,2,176,4,16946.989999999998,39,58.92,363,12,4236.7474999999995,33893.979999999996,1,0.14814814814814814,0.4821917808219178,9.75,High Value
1213,2010-04-02,2013-01-18,2,347,7,822.77,75,388.57,170,13,117.53857142857143,1645.54,1,0.25925925925925924,0.9506849315068493,10.714285714285714,Medium Value
1215,2012-07-12,2012-07-12,0,537,1,182.8,23,176.64,0,23,182.8,0.0,0,0.037037037037037035,1.4712328767123288,23.0,Low Value
1216,2011-01-15,2012-07-12,1,537,5,2313.33,54,890.7800000000001,136,11,462.666,2313.33,1,0.18518518518518517,1.4712328767123288,10.8,Medium Value
1217,2010-04-28,2013-10-30,3,62,10,15464.79,456,5370.179999999999,142,41,1546.479,46394.37,1,0.37037037037037035,0.16986301369863013,45.6,High Value
1218,2012-12-21,2012-12-21,0,375,1,111.42,14,108.92,0,14,111.42,0.0,0,0.037037037037037035,1.0273972602739727,14.0,Low Value
1219,2013-10-30,2013-10-30,0,62,1,76.67,9,65.52,0,9,76.67,0.0,0,0.037037037037037035,0.16986301369863013,9.0,Low Value
1220,2012-12-06,2012-12-06,0,390,1,878.61,12,851.76,0,12,878.61,0.0,0,0.037037037037037035,1.0684931506849316,12.0,Low Value
1221,2011-08-05,2011-08-05,0,879,1,439.18,1,419.19,0,1,439.18,0.0,0,0.037037037037037035,2.408219178082192,1.0,Low Value
1222,2012-03-22,2012-03-22,0,649,1,599.22,9,593.91,0,9,599.22,0.0,0,0.037037037037037035,1.7780821917808218,9.0,Low Value
1223,2012-12-21,2012-12-21,0,375,1,656.44,23,647.4499999999999,0,23,656.44,0.0,0,0.037037037037037035,1.0273972602739727,23.0,Low Value
1224,2013-10-30,2013-10-30,0,62,1,17.8,15,17.1,0,15,17.8,0.0,0,0.037037037037037035,0.16986301369863013,15.0,Low Value
1225,2012-12-06,2012-12-06,0,390,1,65.44,14,58.519999999999996,0,14,65.44,0.0,0,0.037037037037037035,1.0684931506849316,14.0,Low Value
1226,2010-04-28,2010-04-28,0,1343,1,69.36,8,66.72,0,8,69.36,0.0,0,0.037037037037037035,3.6794520547945204,8.0,Low Value
1227,2010-04-28,2010-04-28,0,1343,1,1339.8,10,1309.8,0,10,1339.8,0.0,0,0.037037037037037035,3.6794520547945204,10.0,Low Value
1228,2010-02-16,2013-01-27,2,338,15,45545.64,468,198.79999999999998,76,28,3036.3759999999997,91091.28,1,0.5555555555555556,0.9260273972602739,31.2,High Value
1229,2010-02-16,2013-02-16,3,318,3,248.97000000000003,37,49.800000000000004,548,10,82.99000000000001,746.9100000000001,1,0.1111111111111111,0.8712328767123287,12.333333333333334,Medium Value
1230,2011-02-02,2012-05-07,1,603,5,1921.48,25,17.34,115,3,384.296,1921.48,1,0.18518518518518517,1.652054794520548,5.0,Medium Value
1231,2012-05-07,2013-02-16,0,318,7,9636.94,56,5250.24,47,16,1376.7057142857143,0.0,1,0.25925925925925924,0.8712328767123287,8.0,Low Value
1233,2010-04-12,2013-10-18,3,74,6,2666.4,35,604.9,226,5,444.40000000000003,7999.200000000001,1,0.2222222222222222,0.20273972602739726,5.833333333333333,High Value
1234,2012-02-16,2013-02-15,1,319,4,564.9100000000001,22,298.74,121,13,141.22750000000002,564.9100000000001,1,0.14814814814814814,0.873972602739726,5.5,Medium Value
1236,2011-10-26,2011-10-26,0,797,2,1570.6,26,923.5799999999999,0,21,785.3,0.0,1,0.07407407407407407,2.1835616438356165,13.0,Low Value
1237,2010-07-31,2013-11-25,3,36,6,10323.77,106,1154.16,242,9,1720.6283333333333,30971.31,1,0.2222222222222222,0.09863013698630137,17.666666666666668,High Value
1238,2010-07-31,2013-08-09,3,144,8,7029.950000000001,67,1609.8,157,10,878.7437500000001,21089.850000000002,1,0.2962962962962963,0.39452054794520547,8.375,High Value
1239,2011-05-25,2012-07-02,1,547,2,125.57999999999998,21,47.080000000000005,404,11,62.78999999999999,125.57999999999998,1,0.07407407407407407,1.4986301369863013,10.5,Medium Value
1241,2010-09-16,2013-04-17,2,258,6,13150.74,59,8923.77,188,23,2191.79,26301.48,1,0.2222222222222222,0.7068493150684931,9.833333333333334,High Value
1242,2011-02-02,2013-03-29,2,277,5,1065.74,26,30.8,196,10,213.148,2131.48,1,0.18518518518518517,0.7589041095890411,5.2,Medium Value
1244,2011-07-22,2011-09-28,0,825,2,519.48,22,13.900000000000002,68,5,259.74,0.0,1,0.07407407407407407,2.26027397260274,11.0,Low Value
1245,2011-05-14,2013-05-28,2,217,3,2190.34,26,67.75999999999999,372,14,730.1133333333333,4380.68,1,0.1111111111111111,0.5945205479452055,8.666666666666666,Medium Value
1246,2010-05-04,2013-05-24,3,221,5,12037.400000000001,166,581.88,279,26,2407.4800000000005,36112.200000000004,1,0.18518518518518517,0.6054794520547945,33.2,High Value
1247,2010-05-04,2011-11-30,1,762,3,637.92,32,156.66,287,7,212.64,637.92,1,0.1111111111111111,2.0876712328767124,10.666666666666666,Medium Value
1248,2013-05-22,2013-05-24,0,221,2,2162.13,9,1798.93,2,7,1081.065,0.0,1,0.07407407407407407,0.6054794520547945,4.5,Low Value
1250,2010-09-10,2011-11-23,1,769,7,14309.26,125,81.69,73,21,2044.18,14309.26,1,0.25925925925925924,2.106849315068493,17.857142857142858,High Value
1251,2012-02-04,2013-12-05,1,26,3,362.44,22,42.24,335,8,120.81333333333333,362.44,1,0.1111111111111111,0.07123287671232877,7.333333333333333,Medium Value
1253,2010-04-23,2010-04-23,0,1348,3,4017.06,30,609.57,0,13,1339.02,0.0,1,0.1111111111111111,3.6931506849315068,10.0,Low Value
1254,2010-05-21,2013-09-24,3,98,7,558.47,60,33.28,203,16,79.78142857142858,1675.41,1,0.25925925925925924,0.2684931506849315,8.571428571428571,Medium Value
1255,2013-05-13,2013-05-13,0,232,1,1832.58,9,1808.82,0,9,1832.58,0.0,0,0.037037037037037035,0.6356164383561644,9.0,Low Value
1257,2010-05-22,2013-03-25,2,281,6,2086.8,40,579.9499999999999,207,5,347.8,4173.6,1,0.2222222222222222,0.7698630136986301,6.666666666666667,Medium Value
1258,2011-07-29,2011-07-29,0,886,1,1568.89,10,1559.9,0,10,1568.89,0.0,0,0.037037037037037035,2.4273972602739726,10.0,Low Value
1259,2010-04-20,2011-11-18,1,774,4,8132.82,64,33.21,192,9,2033.205,8132.82,1,0.14814814814814814,2.1205479452054794,16.0,High Value
1261,2010-07-11,2013-03-01,2,305,5,2613.37,38,369.90000000000003,241,5,522.674,5226.74,1,0.18518518518518517,0.8356164383561644,7.6,Medium Value
1262,2011-05-02,2012-11-09,1,417,4,3163.6,30,777.2,185,4,790.9,3163.6,1,0.14814814814814814,1.1424657534246576,7.5,Medium Value
1263,2013-08-17,2013-08-17,0,136,1,113.74,24,113.03999999999999,0,24,113.74,0.0,0,0.037037037037037035,0.3726027397260274,24.0,Low Value
1264,2013-03-01,2013-04-13,0,262,3,991.43,19,636.79,21,7,330.47666666666663,0.0,1,0.1111111111111111,0.7178082191780822,6.333333333333333,Low Value
1265,2010-11-06,2013-11-06,3,55,3,1152.7599999999998,15,5.28,507,1,384.2533333333333,3458.2799999999993,1,0.1111111111111111,0.1506849315068493,5.0,Medium Value
1267,2010-10-02,2013-12-01,3,30,4,517.47,17,27.98,385,2,129.3675,1552.41,1,0.14814814814814814,0.0821917808219178,4.25,Medium Value
1268,2013-04-11,2013-08-08,0,145,3,1141.27,63,767.92,-60,8,380.42333333333335,0.0,1,0.1111111111111111,0.3972602739726027,21.0,Low Value
1269,2012-08-13,2012-08-13,0,505,1,205.22,6,201.71999999999997,0,6,205.22,0.0,0,0.037037037037037035,1.3835616438356164,6.0,Low Value
1271,2010-01-05,2013-12-25,3,6,5,2156.27,46,1007.92,302,8,431.254,6468.8099999999995,1,0.18518518518518517,0.01643835616438356,9.2,High Value
1272,2011-11-25,2011-11-25,0,767,1,22.68,7,19.18,0,7,22.68,0.0,0,0.037037037037037035,2.1013698630136988,7.0,Low Value
1273,2013-09-12,2013-09-12,0,110,1,96.72,14,90.72,0,14,96.72,0.0,0,0.037037037037037035,0.3013698630136986,14.0,Low Value
1274,2012-03-21,2012-03-21,0,650,1,135.97,2,131.98,0,2,135.97,0.0,0,0.037037037037037035,1.7808219178082192,2.0,Low Value
1275,2013-09-12,2013-09-12,0,110,1,47.09,12,45.599999999999994,0,12,47.09,0.0,0,0.037037037037037035,0.3013698630136986,12.0,Low Value
1276,2011-11-25,2011-11-25,0,767,1,1710.19,12,1690.1999999999998,0,12,1710.19,0.0,0,0.037037037037037035,2.1013698630136988,12.0,Low Value
1277,2013-11-12,2013-11-12,0,49,1,15.76,2,13.76,0,2,15.76,0.0,0,0.037037037037037035,0.13424657534246576,2.0,Low Value
1278,2011-10-08,2011-10-08,0,815,2,652.63,38,390.83,0,17,326.315,0.0,1,0.07407407407407407,2.232876712328767,19.0,Low Value
1279,2010-01-03,2011-12-22,1,740,5,7591.839999999999,36,81.96,179,2,1518.368,7591.839999999999,1,0.18518518518518517,2.0273972602739727,7.2,High Value
1280,2010-01-03,2013-10-08,3,84,7,35145.74,310,327.84,203,8,5020.82,105437.22,1,0.25925925925925924,0.23013698630136986,44.285714285714285,High Value
1281,2010-01-24,2013-11-18,3,43,6,12589.130000000001,77,1907.2,278,8,2098.1883333333335,37767.39,1,0.2222222222222222,0.1178082191780822,12.833333333333334,High Value
1282,2010-01-24,2013-11-18,3,43,9,56642.73999999999,416,7152.0,174,30,6293.637777777777,169928.21999999997,1,0.3333333333333333,0.1178082191780822,46.22222222222222,High Value
1283,2013-04-21,2013-04-21,0,254,3,1778.67,27,1451.76,0,12,592.89,0.0,1,0.1111111111111111,0.6958904109589041,9.0,Low Value
1285,2011-06-30,2011-06-30,0,915,1,259.55,12,256.56,0,12,259.55,0.0,0,0.037037037037037035,2.506849315068493,12.0,Low Value
1286,2012-05-21,2013-08-22,1,131,4,7754.049999999999,57,149.66,152,7,1938.5124999999998,7754.049999999999,1,0.14814814814814814,0.3589041095890411,14.25,High Value
1287,2011-06-30,2011-06-30,0,915,1,152.14,18,149.76,0,18,152.14,0.0,0,0.037037037037037035,2.506849315068493,18.0,Low Value
1288,2013-08-22,2013-08-22,0,131,1,64.96,15,59.7,0,15,64.96,0.0,0,0.037037037037037035,0.3589041095890411,15.0,Low Value
1289,2012-06-14,2012-06-14,0,565,1,7.22,1,5.18,0,1,7.22,0.0,0,0.037037037037037035,1.547945205479452,1.0,Low Value
1290,2013-10-27,2013-10-27,0,65,1,22.02,5,17.85,0,5,22.02,0.0,0,0.037037037037037035,0.1780821917808219,5.0,Low Value
1291,2011-03-15,2013-09-07,2,115,3,2962.46,51,1550.89,453,11,987.4866666666667,5924.92,1,0.1111111111111111,0.3150684931506849,17.0,High Value
1292,2012-03-17,2012-03-17,0,654,1,474.48,1,449.99,0,1,474.48,0.0,0,0.037037037037037035,1.7917808219178082,1.0,Low Value
1293,2011-03-15,2013-09-07,2,115,2,553.9499999999999,12,422.97,907,3,276.97499999999997,1107.8999999999999,1,0.07407407407407407,0.3150684931506849,6.0,Medium Value
1295,2012-09-01,2013-03-19,0,287,3,3002.44,33,234.35999999999999,99,14,1000.8133333333334,0.0,1,0.1111111111111111,0.7863013698630137,11.0,Low Value
1296,2012-03-11,2013-06-12,1,202,2,3048.4,33,2868.62,458,19,1524.2,3048.4,1,0.07407407407407407,0.5534246575342465,16.5,Medium Value
1298,2010-12-02,2013-04-27,2,248,3,1997.17,22,905.8799999999999,438,6,665.7233333333334,3994.34,1,0.1111111111111111,0.6794520547945205,7.333333333333333,Medium Value
1299,2011-03-20,2013-11-23,2,38,3,3129.99,37,2625.0,489,12,1043.33,6259.98,1,0.1111111111111111,0.10410958904109589,12.333333333333334,High Value
1300,2012-08-04,2012-08-04,0,514,1,185.59,9,179.82,0,9,185.59,0.0,0,0.037037037037037035,1.4082191780821918,9.0,Low Value
1301,2011-05-15,2012-08-04,1,514,5,6316.11,32,8.64,111,3,1263.222,6316.11,1,0.18518518518518517,1.4082191780821918,6.4,High Value
1303,2010-02-19,2013-03-24,3,282,5,6530.96,53,473.76,282,12,1306.192,19592.88,1,0.18518518518518517,0.7726027397260274,10.6,High Value
1304,2010-04-23,2013-08-31,3,122,7,1144.75,56,8.64,204,3,163.53571428571428,3434.25,1,0.25925925925925924,0.33424657534246577,8.0,Medium Value
1305,2010-02-17,2013-02-17,3,317,4,2494.14,21,186.54,365,3,623.535,7482.42,1,0.14814814814814814,0.8684931506849315,5.25,High Value
1307,2010-06-30,2013-07-21,3,163,4,713.54,32,133.28,372,16,178.385,2140.62,1,0.14814814814814814,0.4465753424657534,8.0,Medium Value
1309,2011-04-29,2011-04-29,0,977,1,35.17,3,28.950000000000003,0,3,35.17,0.0,0,0.037037037037037035,2.6767123287671235,3.0,Low Value
1310,2013-02-03,2013-09-04,0,118,5,2221.29,28,1358.82,17,9,444.258,0.0,1,0.18518518518518517,0.3232876712328767,5.6,Low Value
1311,2011-09-24,2011-09-24,0,829,1,344.05,7,340.06,0,7,344.05,0.0,0,0.037037037037037035,2.271232876712329,7.0,Low Value
1312,2011-05-05,2013-07-02,2,182,6,1149.0,56,526.66,156,17,191.5,2298.0,1,0.2222222222222222,0.4986301369863014,9.333333333333334,Medium Value
1313,2011-05-05,2013-07-02,2,182,7,5770.150000000001,252,2075.66,130,67,824.3071428571429,11540.300000000001,1,0.25925925925925924,0.4986301369863014,36.0,High Value
1314,2010-03-30,2013-07-10,3,174,17,29418.41,644,240.29999999999998,74,45,1730.494705882353,88255.23,1,0.6296296296296297,0.4767123287671233,37.88235294117647,High Value
1315,2010-03-30,2012-01-05,1,726,6,3182.8900000000003,71,44.19,129,9,530.4816666666667,3182.8900000000003,1,0.2222222222222222,1.989041095890411,11.833333333333334,Medium Value
1316,2010-03-30,2010-05-07,0,1334,4,3076.4,28,58.739999999999995,12,11,769.1,0.0,1,0.14814814814814814,3.654794520547945,7.0,Low Value
1317,2011-03-21,2013-07-10,2,174,7,1254.4399999999998,62,44.25,140,5,179.20571428571427,2508.8799999999997,1,0.25925925925925924,0.4767123287671233,8.857142857142858,Medium Value
1318,2011-04-10,2011-12-19,0,743,3,1774.3,102,870.3199999999999,126,43,591.4333333333333,0.0,1,0.1111111111111111,2.0356164383561643,34.0,Low Value
1319,2011-12-19,2011-12-19,0,743,2,242.59,15,68.16,0,12,121.295,0.0,1,0.07407407407407407,2.0356164383561643,7.5,Low Value
1320,2011-04-10,2011-04-10,0,996,1,231.63,11,222.64,0,11,231.63,0.0,0,0.037037037037037035,2.728767123287671,11.0,Low Value
1322,2011-09-17,2011-09-17,0,836,1,22.67,1,14.98,0,1,22.67,0.0,0,0.037037037037037035,2.2904109589041095,1.0,Low Value
1323,2011-07-16,2011-07-16,0,899,1,69.01,15,63.6,0,15,69.01,0.0,0,0.037037037037037035,2.463013698630137,15.0,Low Value
1324,2011-11-30,2011-11-30,0,762,1,1636.58,43,1623.6799999999998,0,43,1636.58,0.0,0,0.037037037037037035,2.0876712328767124,43.0,Low Value
1325,2013-12-05,2013-12-05,0,26,1,506.27,12,503.28,0,12,506.27,0.0,0,0.037037037037037035,0.07123287671232877,12.0,Low Value
1326,2011-07-16,2011-07-16,0,899,1,1993.88,11,1979.89,0,11,1993.88,0.0,0,0.037037037037037035,2.463013698630137,11.0,Low Value
1327,2011-07-16,2011-07-16,0,899,1,398.44,6,395.93999999999994,0,6,398.44,0.0,0,0.037037037037037035,2.463013698630137,6.0,Low Value
1328,2013-05-13,2013-05-13,0,232,1,113.17,12,104.88,0,12,113.17,0.0,0,0.037037037037037035,0.6356164383561644,12.0,Low Value
1329,2011-07-16,2011-07-16,0,899,1,477.71,14,475.71999999999997,0,14,477.71,0.0,0,0.037037037037037035,2.463013698630137,14.0,Low Value
1330,2013-01-15,2013-01-15,0,350,1,87.54,12,81.36,0,12,87.54,0.0,0,0.037037037037037035,0.958904109589041,12.0,Low Value
1331,2013-06-09,2013-06-09,0,205,1,40.11,8,34.96,0,8,40.11,0.0,0,0.037037037037037035,0.5616438356164384,8.0,Low Value
